created_at,id,text,retweets,replies,likes,quotes,date,time,polarity,subjectivity,filter
2020-11-21 14:48:13+00:00,1330161096024535043,There is a question ik was right at that time when he was saying we cannot afford lock down he said more people will die with hunger instead of covid 19 if we go to lockdown or he is right now. https://t.co/Fk24z0UkAa,0.0,0.0,0.0,0.0,2020-11-21,14:48:00,0.22896825396825396,0.4650793650793651,lockdown
2020-11-21 14:48:27+00:00,1330161154962944002,"Yesterday I heard Musadiq malik saying that ""government has admitted that the COVID data is not accurate""

Do you trust your PDM ally PPP?? If you don't trust NCOC then you should trust your ally's data, as they are putting many areas under lockdown.

You cant run from facts !!",0.0,0.0,0.0,0.0,2020-11-21,14:48:00,0.29062499999999997,0.5666666666666667,lockdown
2020-11-21 14:48:59+00:00,1330161291583950849,Coming to a town near you.  Arrested in Germany for not following Covid lockdown https://t.co/03DCEHL43X,0.0,0.0,0.0,0.0,2020-11-21,14:49:00,0.05,0.25,lockdown
2020-11-21 14:48:57+00:00,1330161281014362116,"@askaphysicist @marceelias There are several, but assuming you mean the covid quarantined defense strike force lawsuit, I do not believe the judge even ruled on their motion for leave to file a second amended complaint. The only value this case has is entertainment. And a pending case does not hold up Cert",0.0,0.0,0.0,0.0,2020-11-21,14:49:00,-0.12250000000000001,0.3775,lockdown
2020-11-21 14:49:10+00:00,1330161337893347335,Best @ChrisCuomo monologue to date. I don’t believe Covid is the reason Giuliani is in quarantine. I think he’s in hiding because he’s a laughing stock. Must watch! https://t.co/tXKu72oAW3,0.0,0.0,0.0,0.0,2020-11-21,14:49:00,1.0,0.3,lockdown
2020-11-21 14:49:05+00:00,1330161317236383744,"Please make this make sense. So only 2 regions are in stage 1 while others remain open? Is covid just gonna hang back in toronto while its host/carrier goes to richmond hill or st catherine, etc to shop? @fordnation never ceases to impress me w/ half-assed work #torontolockdown",0.0,0.0,0.0,0.0,2020-11-21,14:49:00,0.0,0.5,lockdown
2020-11-21 14:49:37+00:00,1330161447926689793,"Anti-lockdown protests cause surges in cases but BLM don’t. BLM riots are actually applauded, the others are selfish. Trump rallies cause a spread but Biden celebrations don’t. Come on. If it wasn’t obvious Covid was political before then it is now.",0.0,0.0,0.0,0.0,2020-11-21,14:50:00,-0.125,0.42500000000000004,lockdown
2020-11-21 14:49:36+00:00,1330161445863034882,People dying is always heartbreaking but to say thousand of your neighbours and friends are dying b/c of #Covid is statistically #FakeNews No lockdown will eradicate #covid but it will kill businesses and souls https://t.co/5EQIPHRqPi,0.0,0.0,0.0,0.0,2020-11-21,14:50:00,0.0,0.0,lockdown
2020-11-21 14:49:31+00:00,1330161423226445843,@agchick @OfficialSanta Work Covid into the conversation. Tell him that you need to know for back up. Not that Santa is going to get sick but might be in quarantine and slowed down this year.,0.0,0.0,0.0,0.0,2020-11-21,14:50:00,-0.28994708994708995,0.38201058201058197,lockdown
2020-11-21 14:50:18+00:00,1330161623382757376,"We are not going anywhere for Thanksgiving but are considering going to see grandparents for the Christmas / New Year holiday. To prep, my wife and kids will go into a quarantine bubble for 14 days, starting immediately after the last day of school in Dec. https://t.co/Mgjx6MsInZ",0.0,1.0,0.0,0.0,2020-11-21,14:50:00,0.04545454545454545,0.20707070707070707,lockdown
2020-11-21 14:50:14+00:00,1330161606207148041,"😔 Food bank lines keep growing across the country as National Guard soldiers hand out turkeys and panic buyers clear shelves before Thanksgiving and amid fears of more COVID lockdowns #Thanksgiving #Thanksgiving2020 #SaturdayThoughts #COVID19 
 https://t.co/koymN2owUs https://t.co/1403ToMK7U",0.0,0.0,0.0,0.0,2020-11-21,14:50:00,0.3,0.44166666666666665,lockdown
2020-11-21 14:51:01+00:00,1330161804178288641,"I haven’t seen most of s15 yet, but I agree with the destiel part of this very strongly. I only wonder how much the plan for the finale was impacted by Covid and quarantine restrictions. Were more guest cameos planned but dropped? https://t.co/IJ1wk8dnGq via @buzzfeeders",0.0,0.0,0.0,0.0,2020-11-21,14:51:00,0.3,0.55,lockdown
2020-11-21 14:50:46+00:00,1330161739539865607,"Toronto, Canada's largest city, put into lockdown as infections soar
https://t.co/7rkn5lrCXB",0.0,0.0,0.0,0.0,2020-11-21,14:51:00,0.0,0.0,lockdown
2020-11-21 14:51:21+00:00,1330161885849788417,"@Reflective18 @ScottAdamsSays Sorry man, look up the countries ur talking about.

They all have covid cases and some increasing u idiot. South Korea is about to do another lockdown.

Taiwan is unique, it's fucking island and they made fast decisions to shut down travel",0.0,0.0,0.0,0.0,2020-11-21,14:51:00,-0.24675925925925926,0.748148148148148,lockdown
2020-11-21 14:51:15+00:00,1330161862806298625,"Rising #COVID19 cases have put us into a dreadful stage once again. This surge has taken a serious toll on health, economy and education aspects of the country. Please follow guidelines and do not take this lightly. #MaskUp #WearMask #coronavirus #COVID #lockdown",1.0,0.0,0.0,0.0,2020-11-21,14:51:00,-0.31111111111111106,0.7888888888888888,lockdown
2020-11-21 14:51:03+00:00,1330161809186295813,Canada's largest city goes into 28-day lockdown as infections soar https://t.co/gNLxVXx4fg https://t.co/QM0ooZS3Fa,0.0,0.0,0.0,0.0,2020-11-21,14:51:00,0.0,0.0,lockdown
2020-11-21 14:51:40+00:00,1330161964434268160,"@jillpromoli Exactly! We need not look further than the neighbourhoods who have been disproportionately affected - this disease thrives when people are forced to leave the house for work. And like COVID, lockdowns also disproportionately affect these neighbourhoods. We need more supports.",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.128125,0.3625,lockdown
2020-11-21 14:51:40+00:00,1330161964182609921,"RT @MartyaLaMode: Cuomo made a deal w/ Madam Rona, Covid is cancelled out and on lockdown before 10PM but after that, everyone is on their own... https://t.co/WTvucxLlPC",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.6,1.0,lockdown
2020-11-21 14:51:39+00:00,1330161960571326467,"@BenkersBen Taiwan tightening entry restrictions.  Everyone inc. Taiwan citizens  and other residents must have neg Covid test before boarding plane to Taiwan.  No change to  requirement to do 14 days quarantine. 
Until now, Taiwan citizens and other residents were exempt from C19 test.",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,-0.125,0.375,lockdown
2020-11-21 14:51:37+00:00,1330161951289315336,"@ZZachp51 @floydthek @RobSchneider 1.5 mil deaths on Earth, “genius”. Why do you assume everything is about the US? Is Covid only a thing in the US? Is only the US having lockdowns, genius? You don’t even know where I’M from; before calling something the dumbest comment on planet Earth...",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.0,1.0,lockdown
2020-11-21 14:51:31+00:00,1330161926580695042,"Hundreds of students in quarantine. Dozens of teachers calling out of work. Only half the subs needed  to cover classrooms. 
Indiana's skyrocketing COVID-19 cases are hitting schools like never before and some worry it's becoming unsafe. https://t.co/ysSBhyzKcD via @indystar",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.09444444444444444,0.6722222222222222,lockdown
2020-11-21 14:52:02+00:00,1330162057971429378,"The Science Says:
-You have to eat cattle-feed to save earth

-Covid lockdowns may have ruined the lives of billions, but didn't go far enough to save earth from an invisible essential travel gas, so we must lockdown harder https://t.co/hQhpgg71j8",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,0.0,0.45,lockdown
2020-11-21 14:52:17+00:00,1330162121150230529,"@1FrankShepard @GeoRebekah @neighborwitch I work for a father and son bakery. Another lockdown will end his business and many will lose their jobs. It is not at all necessary. Those at risk can stay home and quarantine if that's their choice. I've already had covid. And my wife, an extrovert, is miserable. No lockdowns.",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,-0.16666666666666666,0.8333333333333334,lockdown
2020-11-21 14:52:13+00:00,1330162103274119174,"@asda WHY, after the news yesterday that most people who yave contracted Covid during lockdown have done so in supermarkets, is everyone in your Hulme store PACKED in like sardines?!!! So unsafe for your customers!!!",0.0,0.0,0.0,0.0,2020-11-21,14:52:00,1.0,0.5,lockdown
